Event Index	UTC Timestamp	UTC Date and Time	Local Timestamp	Local Timezone	Local Date and Time	Experiment ID	Experiment Version	Tree Node Key	Repeat Key	Schedule ID	Participant Public ID	Participant Starting Group	Participant Status	Participant Completion Code	Participant External Session ID	Participant Device Type	Participant Device	Participant OS	Participant Browser	Participant Monitor Size	Participant Viewport Size	Checkpoint	Room ID	Room Order	Task Name	Task Version	Spreadsheet	Trial Number	Display	Screen	Screen ID	Screen Counter	Response Type	Response	Onset Time	Clock Time	Reaction Time	Absolute Onset Time	Absolute Clock Time	Absolute Reaction Time	Correct	Response Onset	Response Duration	Proportion	Tag	Component Name	Object Name	Object Number	Object ID	Spreadsheet: display	Spreadsheet: screen	Spreadsheet: randomise_trials	Spreadsheet: pcp	Spreadsheet: pcp_string	Spreadsheet: group_no	Spreadsheet: sample_size	Spreadsheet: set_no	Spreadsheet: spacing	Spreadsheet: estimated_value	Spreadsheet: attention_image	Spreadsheet: correct_attention_choice	Spreadsheet: correct_answer	Spreadsheet: scale_factor	Spreadsheet: refactored_correct_answer	Spreadsheet: question_counter	Spreadsheet: text	Spreadsheet: helptext	Manipulation: Spreadsheet
39	1696863137841	09/10/2023 14:52:17	1696866737841	1	09/10/2023 16:52:17	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	8	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	10	14297.700000000012	15432.143000000011	15437.338999976171	14297.700000000012	15432.143000000011	15437.338999976171	1	14297.700000000012	1139.6389999761595	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_20_set_0_30.png	live_3_pcp_vt_size_20_set_0_30	3	20	0	30				35	1	45	1			
40	1696863139805	09/10/2023 14:52:19	1696866739805	1	09/10/2023 16:52:19	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	9	pcp_vt	fixation	gec9f5	1	continue		1968.6169999999984	1968.6169999999984	1968.6169999999984	1968.6169999999984	1968.6169999999984	1968.6169999999984	1	1968.6169999999984	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_120.png	live_2_pcp_vt_size_40_set_0_120	2	40	0	120				15	4	55	1			
41	1696863153112	09/10/2023 14:52:33	1696866753112	1	09/10/2023 16:52:33	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	9	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		13307.379000047687	13296.727000000014	13307.379000047687	13307.379000047687	13296.727000000014	13307.379000047687	1	13307.379000047687	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_120.png	live_2_pcp_vt_size_40_set_0_120	2	40	0	120				15	4	55	1			
42	1696863153114	09/10/2023 14:52:33	1696866753114	1	09/10/2023 16:52:33	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	9	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	62	12178.953999999998	13296.727000000014	13308.97899995232	12178.953999999998	13296.727000000014	13308.97899995232	1	12178.953999999998	1130.024999952322	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_120.png	live_2_pcp_vt_size_40_set_0_120	2	40	0	120				15	4	55	1			
43	1696863155072	09/10/2023 14:52:35	1696866755072	1	09/10/2023 16:52:35	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	10	pcp_vt	fixation	gec9f5	1	continue		1968.6359999999986	1968.6359999999986	1968.6359999999986	1968.6359999999986	1968.6359999999986	1968.6359999999986	1	1968.6359999999986	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_10_set_0_240.png	live_3_pcp_vt_size_10_set_0_240	3	10	0	240				47	8	127	1			
44	1696863166638	09/10/2023 14:52:46	1696866766638	1	09/10/2023 16:52:46	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	10	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response		11568.21599997615	11561.641999999993	11568.21599997615	11568.21599997615	11561.641999999993	11568.21599997615	1	11568.21599997615	0	0		Keyboard Response	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_10_set_0_240.png	live_3_pcp_vt_size_10_set_0_240	3	10	0	240				47	8	127	1			
45	1696863166639	09/10/2023 14:52:46	1696866766639	1	09/10/2023 16:52:46	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	10	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	128	9426.145999999979	11561.641999999993	11569.516000047675	9426.145999999979	11561.641999999993	11569.516000047675	1	9426.145999999979	2143.3700000476965	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_10_set_0_240.png	live_3_pcp_vt_size_10_set_0_240	3	10	0	240				47	8	127	1			
46	1696863168601	09/10/2023 14:52:48	1696866768601	1	09/10/2023 16:52:48	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	11	pcp_vt	fixation	gec9f5	1	continue		1968.616000000009	1968.616000000009	1968.616000000009	1968.616000000009	1968.616000000009	1968.616000000009	1	1968.616000000009	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_10_set_0_30.png	live_1_pcp_vt_size_10_set_0_30	1	10	0	30				40	1	50	1			
47	1696863184124	09/10/2023 14:53:04	1696866784124	1	09/10/2023 16:53:04	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	11	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		15523.857999952306	15515.597999999969	15523.857999952306	15523.857999952306	15515.597999999969	15523.857999952306	1	15523.857999952306	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_10_set_0_30.png	live_1_pcp_vt_size_10_set_0_30	1	10	0	30				40	1	50	1			
48	1696863184126	09/10/2023 14:53:04	1696866784126	1	09/10/2023 16:53:04	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	11	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	50	12712.785000000003	15515.597999999969	15525.957999976148	12712.785000000003	15515.597999999969	15525.957999976148	1	12712.785000000003	2813.1729999761446	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_10_set_0_30.png	live_1_pcp_vt_size_10_set_0_30	1	10	0	30				40	1	50	1			
49	1696863186085	09/10/2023 14:53:06	1696866786085	1	09/10/2023 16:53:06	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	12	pcp_vt	fixation	gec9f5	1	continue		1968.630999999994	1968.630999999994	1968.630999999994	1968.630999999994	1968.630999999994	1968.630999999994	1	1968.630999999994	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_480.png	live_3_pcp_vt_size_40_set_0_480	3	40	0	480				21	16	181	1			
50	1696863202663	09/10/2023 14:53:22	1696866802663	1	09/10/2023 16:53:22	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	12	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		16578.42900002387	16566.659000000043	16578.42900002387	16578.42900002387	16566.659000000043	16578.42900002387	1	16578.42900002387	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_480.png	live_3_pcp_vt_size_40_set_0_480	3	40	0	480				21	16	181	1			
51	1696863202664	09/10/2023 14:53:22	1696866802664	1	09/10/2023 16:53:22	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	12	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	182	15415.543000000005	16566.659000000043	16580.02900004771	15415.543000000005	16566.659000000043	16580.02900004771	1	15415.543000000005	1164.4860000477056	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_480.png	live_3_pcp_vt_size_40_set_0_480	3	40	0	480				21	16	181	1			
52	1696863204620	09/10/2023 14:53:24	1696866804620	1	09/10/2023 16:53:24	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	13	pcp_vt	fixation	gec9f5	1	continue		1968.61599999998	1968.61599999998	1968.61599999998	1968.61599999998	1968.61599999998	1968.61599999998	1	1968.61599999998	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_240.png	live_2_pcp_vt_size_20_set_0_240	2	20	0	240				46	8	126	1			
53	1696863214592	09/10/2023 14:53:34	1696866814592	1	09/10/2023 16:53:34	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	13	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		9972.154000023846	9960.068000000028	9972.154000023846	9972.154000023846	9960.068000000028	9972.154000023846	1	9972.154000023846	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_240.png	live_2_pcp_vt_size_20_set_0_240	2	20	0	240				46	8	126	1			
54	1696863214593	09/10/2023 14:53:34	1696866814593	1	09/10/2023 16:53:34	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	13	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	127	8625.373000000021	9960.068000000028	9973.554000000004	8625.373000000021	9960.068000000028	9973.554000000004	1	8625.373000000021	1348.1809999999823	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_240.png	live_2_pcp_vt_size_20_set_0_240	2	20	0	240				46	8	126	1			
55	1696863216549	09/10/2023 14:53:36	1696866816549	1	09/10/2023 16:53:36	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	14	pcp_vt	fixation	gec9f5	1	continue		1968.5969999999506	1968.5969999999506	1968.5969999999506	1968.5969999999506	1968.5969999999506	1968.5969999999506	1	1968.5969999999506	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_10_set_0_60.png	live_3_pcp_vt_size_10_set_0_60	3	10	0	60				47	2	67	1			
56	1696863223697	09/10/2023 14:53:43	1696866823697	1	09/10/2023 16:53:43	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	14	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		7148.389000000025	7140.563000000024	7148.389000000025	7148.389000000025	7140.563000000024	7148.389000000025	1	7148.389000000025	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_10_set_0_60.png	live_3_pcp_vt_size_10_set_0_60	3	10	0	60				47	2	67	1			
57	1696863223697	09/10/2023 14:53:43	1696866823697	1	09/10/2023 16:53:43	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	14	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	68	6056.10400000005	7140.563000000024	7148.788999976183	6056.10400000005	7140.563000000024	7148.788999976183	1	6056.10400000005	1092.6849999761325	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_10_set_0_60.png	live_3_pcp_vt_size_10_set_0_60	3	10	0	60				47	2	67	1			
58	1696863225658	09/10/2023 14:53:45	1696866825658	1	09/10/2023 16:53:45	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	15	pcp_vt	fixation	gec9f5	1	continue		1968.570000000007	1968.570000000007	1968.570000000007	1968.570000000007	1968.570000000007	1968.570000000007	1	1968.570000000007	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_480.png	live_2_pcp_vt_size_40_set_0_480	2	40	0	480				15	16	175	1			
59	1696863242740	09/10/2023 14:54:02	1696866842740	1	09/10/2023 16:54:02	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	15	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		17082.05599995231	17067.168999999994	17082.05599995231	17082.05599995231	17067.168999999994	17082.05599995231	1	17082.05599995231	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_480.png	live_2_pcp_vt_size_40_set_0_480	2	40	0	480				15	16	175	1			
60	1696863242741	09/10/2023 14:54:02	1696866842741	1	09/10/2023 16:54:02	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	15	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	201	13230.026000000013	17067.168999999994	17083.05599995231	13230.026000000013	17067.168999999994	17083.05599995231	1	13230.026000000013	3853.0299999522977	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_480.png	live_2_pcp_vt_size_40_set_0_480	2	40	0	480				15	16	175	1			
61	1696863244694	09/10/2023 14:54:04	1696866844694	1	09/10/2023 16:54:04	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	1	attention_parallel	fixation	pd8dqw	1	continue		1968.6439999999711	1968.6439999999711	1968.6439999999711	1968.6439999999711	1968.6439999999711	1968.6439999999711	1	1968.6439999999711	0	0		Fixation Timing	Fixation	1	object-45	attention_parallel	attention_parallel_select									parallel_lines_horiz_numbered.png	A							
62	1696863247869	09/10/2023 14:54:07	1696866847869	1	09/10/2023 16:54:07	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	1	attention_parallel	attention_parallel_select	tfxd8v	2	continue		3175.2429999523447	3169.8800000000047	3175.2429999523447	3175.2429999523447	3169.8800000000047	3175.2429999523447	1	3175.2429999523447	0	0		Click To Continue	button_A	2	object-67	attention_parallel	attention_parallel_select									parallel_lines_horiz_numbered.png	A							
63	1696863249833	09/10/2023 14:54:09	1696866849833	1	09/10/2023 16:54:09	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	16	pcp_vt	fixation	gec9f5	1	continue		1968.6359999999986	1968.6359999999986	1968.6359999999986	1968.6359999999986	1968.6359999999986	1968.6359999999986	1	1968.6359999999986	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_10_set_0_120.png	live_3_pcp_vt_size_10_set_0_120	3	10	0	120				47	4	87	1			
64	1696863258861	09/10/2023 14:54:18	1696866858861	1	09/10/2023 16:54:18	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	16	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		9029.527000023867	9025.771000000008	9029.527000023867	9029.527000023867	9025.771000000008	9029.527000023867	1	9029.527000023867	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_10_set_0_120.png	live_3_pcp_vt_size_10_set_0_120	3	10	0	120				47	4	87	1			
65	1696863258863	09/10/2023 14:54:18	1696866858863	1	09/10/2023 16:54:18	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	16	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	88	6489.840000000026	9025.771000000008	9031.326999976183	6489.840000000026	9025.771000000008	9031.326999976183	1	6489.840000000026	2541.4869999761577	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_10_set_0_120.png	live_3_pcp_vt_size_10_set_0_120	3	10	0	120				47	4	87	1			
66	1696863260828	09/10/2023 14:54:20	1696866860828	1	09/10/2023 16:54:20	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	17	pcp_vt	fixation	gec9f5	1	continue		1968.7390000000014	1968.7390000000014	1968.7390000000014	1968.7390000000014	1968.7390000000014	1968.7390000000014	1	1968.7390000000014	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_30.png	live_3_pcp_vt_size_40_set_0_30	3	40	0	30				21	1	31	1			
67	1696863273703	09/10/2023 14:54:33	1696866873703	1	09/10/2023 16:54:33	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	17	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		12876.6170000477	12862.795000000042	12876.6170000477	12876.6170000477	12862.795000000042	12876.6170000477	1	12876.6170000477	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_30.png	live_3_pcp_vt_size_40_set_0_30	3	40	0	30				21	1	31	1			
68	1696863273704	09/10/2023 14:54:33	1696866873704	1	09/10/2023 16:54:33	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	17	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	32	12011.93300000002	12862.795000000042	12877.816999976174	12011.93300000002	12862.795000000042	12877.816999976174	1	12011.93300000002	865.8839999761549	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_30.png	live_3_pcp_vt_size_40_set_0_30	3	40	0	30				21	1	31	1			
69	1696863275659	09/10/2023 14:54:35	1696866875659	1	09/10/2023 16:54:35	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	18	pcp_vt	fixation	gec9f5	1	continue		1968.6199999999953	1968.6199999999953	1968.6199999999953	1968.6199999999953	1968.6199999999953	1968.6199999999953	1	1968.6199999999953	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_480.png	live_1_pcp_vt_size_40_set_0_480	1	40	0	480				30	16	190	1			
70	1696863281985	09/10/2023 14:54:41	1696866881985	1	09/10/2023 16:54:41	142982	9	task-i1zc		32116403	623c7c7622e9904de7912e1ce4a7797f		complete		6524205dcaa30f89a314b945	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x931			0	pcp_vt	13	Spreadsheet1	18	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		6326.801999952295	6323.039999999979	6326.801999952295	6326.801999952295	6323.039999999979	6326.801999952295	1	6326.801999952295	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_480.png	live_1_pcp_vt_size_40_set_0_480	1	40	0	480				30	16	190	1			
