Event Index	UTC Timestamp	UTC Date	Local Timestamp	Local Timezone	Local Date	Experiment ID	Experiment Version	Tree Node Key	Repeat Key	Schedule ID	Participant Public ID	Participant Starting Group	Participant Status	Participant Completion Code	Participant External Session ID	Participant Device Type	Participant Device	Participant OS	Participant Browser	Participant Monitor Size	Participant Viewport Size	Checkpoint	Task Name	Task Version	Spreadsheet	Trial Number	Display	Screen	Screen ID	Screen Counter	Response Type	Response	Onset Time	Clock Time	Reaction Time	Absolute Onset Time	Absolute Clock Time	Absolute Reaction Time	Correct	Response Onset	Response Duration	Proportion	Tag	Component Name	Object Name	Object Number	Object ID	Spreadsheet: display	Spreadsheet: randomise_trials	Spreadsheet: pcp	Spreadsheet: pcp_string	Spreadsheet: corr	Spreadsheet: sample_size	Spreadsheet: spacing	Spreadsheet: corr_scale	Spreadsheet: corr_estimated	Spreadsheet: attention_image	Spreadsheet: correct_attention_choice	Spreadsheet: text	Spreadsheet: screen	Spreadsheet: helptext	Spreadsheet: corr_correct_response	Manipulation: Spreadsheet
34	1686560820114	12/06/2023 09:07:00	1686564420114	1	12/06/2023 11:07:00	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	6	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	3442.0559999985126	3437.576000000001	3442.0559999985126	1	0	0	0		Click To Continue	0	7	object-26	corr_est	1	pcp_corr_0.462_size_160_480.png	pcp_corr_0.462_size_160_480	0.462	160	480	1					corr_est_stimulus			
35	1686560822096	12/06/2023 09:07:02	1686564422096	1	12/06/2023 11:07:02	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	7	corr_est	fixation	uey5yj	1	continue		1986.2100000000064	1986.2100000000064	1986.2100000000064	1986.2100000000064	1986.2100000000064	1986.2100000000064	1	1986.2100000000064	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_-0.462_size_40_120.png	pcp_corr_-0.462_size_40_120	-0.462	40	120	-1					corr_est_stimulus			
36	1686560823834	12/06/2023 09:07:03	1686564423834	1	12/06/2023 11:07:03	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	7	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	-2	0	0	0	1738.2699999985052	1736.1349999999948	1738.2699999985052	1	0	0	0	estimated_corr	Click Response	--	5	object-24	corr_est	1	pcp_corr_-0.462_size_40_120.png	pcp_corr_-0.462_size_40_120	-0.462	40	120	-1					corr_est_stimulus			
37	1686560823835	12/06/2023 09:07:03	1686564423835	1	12/06/2023 11:07:03	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	7	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	1738.4700000014855	1736.1349999999948	1738.4700000014855	1	0	0	0		Click To Continue	--	5	object-24	corr_est	1	pcp_corr_-0.462_size_40_120.png	pcp_corr_-0.462_size_40_120	-0.462	40	120	-1					corr_est_stimulus			
38	1686560825819	12/06/2023 09:07:05	1686564425819	1	12/06/2023 11:07:05	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	8	corr_est	fixation	uey5yj	1	continue		1986.2550000000047	1986.2550000000047	1986.2550000000047	1986.2550000000047	1986.2550000000047	1986.2550000000047	1	1986.2550000000047	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0.462_size_40_120.png	pcp_corr_0.462_size_40_120	0.462	40	120	1					corr_est_stimulus			
39	1686560827845	12/06/2023 09:07:07	1686564427845	1	12/06/2023 11:07:07	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	8	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	-3	0	0	0	2026.580000001486	2020.7939999999944	2026.580000001486	1	0	0	0	estimated_corr	Click Response	---	4	object-23	corr_est	1	pcp_corr_0.462_size_40_120.png	pcp_corr_0.462_size_40_120	0.462	40	120	1					corr_est_stimulus			
40	1686560827845	12/06/2023 09:07:07	1686564427845	1	12/06/2023 11:07:07	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	8	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	2026.8799999985058	2020.7939999999944	2026.8799999985058	1	0	0	0		Click To Continue	---	4	object-23	corr_est	1	pcp_corr_0.462_size_40_120.png	pcp_corr_0.462_size_40_120	0.462	40	120	1					corr_est_stimulus			
41	1686560830372	12/06/2023 09:07:10	1686564430372	1	12/06/2023 11:07:10	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	9	corr_est	fixation	uey5yj	1	continue		2527.822	2527.822	2527.822	2527.822	2527.822	2527.822	1	2527.822	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_-0.462_size_40_30.png	pcp_corr_-0.462_size_40_30	-0.462	40	30	-1					corr_est_stimulus			
42	1686560832180	12/06/2023 09:07:12	1686564432180	1	12/06/2023 11:07:12	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	9	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	1	0	0	0	1812.6040000000066	1805.6370000000024	1812.6040000000066	1	0	0	0	estimated_corr	Click Response	+	8	object-27	corr_est	1	pcp_corr_-0.462_size_40_30.png	pcp_corr_-0.462_size_40_30	-0.462	40	30	-1					corr_est_stimulus			
43	1686560832180	12/06/2023 09:07:12	1686564432180	1	12/06/2023 11:07:12	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	9	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	1812.6040000000066	1805.6370000000024	1812.6040000000066	1	0	0	0		Click To Continue	+	8	object-27	corr_est	1	pcp_corr_-0.462_size_40_30.png	pcp_corr_-0.462_size_40_30	-0.462	40	30	-1					corr_est_stimulus			
44	1686560834159	12/06/2023 09:07:14	1686564434159	1	12/06/2023 11:07:14	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	10	corr_est	fixation	uey5yj	1	continue		1986.1469999999972	1986.1469999999972	1986.1469999999972	1986.1469999999972	1986.1469999999972	1986.1469999999972	1	1986.1469999999972	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0.462_size_40_30.png	pcp_corr_0.462_size_40_30	0.462	40	30	1					corr_est_stimulus			
45	1686560836441	12/06/2023 09:07:16	1686564436441	1	12/06/2023 11:07:16	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	10	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	1	0	0	0	2282.280000002982	2277.8310000000056	2282.280000002982	1	0	0	0	estimated_corr	Click Response	+	8	object-27	corr_est	1	pcp_corr_0.462_size_40_30.png	pcp_corr_0.462_size_40_30	0.462	40	30	1					corr_est_stimulus			
46	1686560836441	12/06/2023 09:07:16	1686564436441	1	12/06/2023 11:07:16	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	10	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	2282.3799999970215	2277.8310000000056	2282.3799999970215	1	0	0	0		Click To Continue	+	8	object-27	corr_est	1	pcp_corr_0.462_size_40_30.png	pcp_corr_0.462_size_40_30	0.462	40	30	1					corr_est_stimulus			
47	1686560838423	12/06/2023 09:07:18	1686564438423	1	12/06/2023 11:07:18	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	11	corr_est	fixation	uey5yj	1	continue		1986.1579999999958	1986.1579999999958	1986.1579999999958	1986.1579999999958	1986.1579999999958	1986.1579999999958	1	1986.1579999999958	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_-0.462_size_40_480.png	pcp_corr_-0.462_size_40_480	-0.462	40	480	-1					corr_est_stimulus			
48	1686560841054	12/06/2023 09:07:21	1686564441054	1	12/06/2023 11:07:21	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	11	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	0	0	0	0	2631.2910000029806	2625.0939999999973	2631.2910000029806	1	0	0	0	estimated_corr	Click Response	0	7	object-26	corr_est	1	pcp_corr_-0.462_size_40_480.png	pcp_corr_-0.462_size_40_480	-0.462	40	480	-1					corr_est_stimulus			
49	1686560841056	12/06/2023 09:07:21	1686564441056	1	12/06/2023 11:07:21	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	11	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	2632.055999999997	2625.0939999999973	2632.055999999997	1	0	0	0		Click To Continue	0	7	object-26	corr_est	1	pcp_corr_-0.462_size_40_480.png	pcp_corr_-0.462_size_40_480	-0.462	40	480	-1					corr_est_stimulus			
50	1686560843034	12/06/2023 09:07:23	1686564443034	1	12/06/2023 11:07:23	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	12	corr_est	fixation	uey5yj	1	continue		1986.172000000006	1986.172000000006	1986.172000000006	1986.172000000006	1986.172000000006	1986.172000000006	1	1986.172000000006	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0.462_size_40_480.png	pcp_corr_0.462_size_40_480	0.462	40	480	1					corr_est_stimulus			
51	1686560847792	12/06/2023 09:07:27	1686564447792	1	12/06/2023 11:07:27	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	12	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	2	0	0	0	4757.125000000015	4750.141000000003	4757.125000000015	1	0	0	0	estimated_corr	Click Response	++	9	object-28	corr_est	1	pcp_corr_0.462_size_40_480.png	pcp_corr_0.462_size_40_480	0.462	40	480	1					corr_est_stimulus			
52	1686560847792	12/06/2023 09:07:27	1686564447792	1	12/06/2023 11:07:27	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	12	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	4757.125000000015	4750.141000000003	4757.125000000015	1	0	0	0		Click To Continue	++	9	object-28	corr_est	1	pcp_corr_0.462_size_40_480.png	pcp_corr_0.462_size_40_480	0.462	40	480	1					corr_est_stimulus			
53	1686560849771	12/06/2023 09:07:29	1686564449771	1	12/06/2023 11:07:29	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	1	attention_parallel	fixation	3sst63	1	continue		1986.1359999999986	1986.1359999999986	1986.1359999999986	1986.1359999999986	1986.1359999999986	1986.1359999999986	1	1986.1359999999986	0	0		Fixation Timing	Fixation	1	object-77	attention_parallel									parallel_lines_horiz_numbered.png	A		attention_parallel_select			
54	1686560852823	12/06/2023 09:07:32	1686564452823	1	12/06/2023 11:07:32	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	1	attention_parallel	attention_parallel_select	jqb8p9	2	continue		3052.547999999995	3048.676999999996	3052.547999999995	3052.547999999995	3048.676999999996	3052.547999999995	1	3052.547999999995	0	0		Click To Continue	button_A	2	object-67	attention_parallel									parallel_lines_horiz_numbered.png	A		attention_parallel_select			
55	1686560854806	12/06/2023 09:07:34	1686564454806	1	12/06/2023 11:07:34	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	13	corr_est	fixation	uey5yj	1	continue		1986.1560000000027	1986.1560000000027	1986.1560000000027	1986.1560000000027	1986.1560000000027	1986.1560000000027	1	1986.1560000000027	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_-0.762_size_160_120.png	pcp_corr_-0.762_size_160_120	-0.762	160	120	-2					corr_est_stimulus			
56	1686560858164	12/06/2023 09:07:38	1686564458164	1	12/06/2023 11:07:38	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	13	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	3	0	0	0	3359.2149999999965	3354.252999999997	3359.2149999999965	1	0	0	0	estimated_corr	Click Response	+++	10	object-29	corr_est	1	pcp_corr_-0.762_size_160_120.png	pcp_corr_-0.762_size_160_120	-0.762	160	120	-2					corr_est_stimulus			
57	1686560858165	12/06/2023 09:07:38	1686564458165	1	12/06/2023 11:07:38	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	13	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	3359.3150000014866	3354.252999999997	3359.3150000014866	1	0	0	0		Click To Continue	+++	10	object-29	corr_est	1	pcp_corr_-0.762_size_160_120.png	pcp_corr_-0.762_size_160_120	-0.762	160	120	-2					corr_est_stimulus			
58	1686560859327	12/06/2023 09:07:39	1686564459327	1	12/06/2023 11:07:39	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	14	corr_est	fixation	uey5yj	1	continue		1166.6549999999988	1166.6549999999988	1166.6549999999988	1166.6549999999988	1166.6549999999988	1166.6549999999988	1	1166.6549999999988	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0.762_size_160_120.png	pcp_corr_0.762_size_160_120	0.762	160	120	2					corr_est_stimulus			
59	1686560861989	12/06/2023 09:07:41	1686564461989	1	12/06/2023 11:07:41	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	14	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	1	0	0	0	2663.3070000000007	2659.831999999995	2663.3070000000007	1	0	0	0	estimated_corr	Click Response	+	8	object-27	corr_est	1	pcp_corr_0.762_size_160_120.png	pcp_corr_0.762_size_160_120	0.762	160	120	2					corr_est_stimulus			
60	1686560861990	12/06/2023 09:07:41	1686564461990	1	12/06/2023 11:07:41	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	14	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	2663.507000002981	2659.831999999995	2663.507000002981	1	0	0	0		Click To Continue	+	8	object-27	corr_est	1	pcp_corr_0.762_size_160_120.png	pcp_corr_0.762_size_160_120	0.762	160	120	2					corr_est_stimulus			
61	1686560863972	12/06/2023 09:07:43	1686564463972	1	12/06/2023 11:07:43	135554	9	task-3dzl		30006867	f959a861b33de106de11f88f1e3f5366		complete		6486edc3b7d7cf855a76868d	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x969		corr_spacing	20	gorilla_corr_est	15	corr_est	fixation	uey5yj	1	continue		1986.2250000000058	1986.2250000000058	1986.2250000000058	1986.2250000000058	1986.2250000000058	1986.2250000000058	1	1986.2250000000058	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_-0.762_size_160_30.png	pcp_corr_-0.762_size_160_30	-0.762	160	30	-2					corr_est_stimulus			
